User_ID,Car cancellations
23999,0
24000,0
24002,0
24003,0
24004,0
23989,0
24005,0
24007,0
24006,0
24008,0
24009,0
24011,0
24094,0
41402,0
21845,1
21845,0
24015,0
24016,0
22953,0
30976,0
24017,0
24018,0
24019,0
21761,0
24021,0
24022,0
24023,0
31025,0
24024,0
24025,0
23951,0
23948,0
24026,0
19545,0
24027,0
24028,0
19891,0
13532,0
24799,0
24031,0
24032,0
20380,1
24033,0
24034,0
18539,0
4828,0
16541,0
20570,0
24038,0
24039,0
24040,0
24041,0
24042,0
17359,0
24044,0
24043,0
16746,0
868,0
22672,0
24758,0
15743,0
24046,0
24047,0
24048,0
24049,0
24050,0
24051,0
26873,0
16903,0
21,0
24053,0
22305,0
24054,0
24056,0
23300,0
24042,0
24057,0
24058,0
24059,0
24060,0
19381,0
24061,0
3205,0
23348,0
24062,0
24063,0
24062,0
24064,0
24062,0
24065,0
23400,0
23775,0
17680,0
17719,0
24067,0
24068,0
24069,0
24072,0
31071,0
18868,0
4936,1
24074,0
13786,0
24074,0
19071,0
18263,0
6658,0
24028,0
40786,0
21233,0
1768,0
24078,0
22950,0
24079,0
789,0
16586,0
5902,0
24082,0
23705,0
24086,0
20302,0
24088,0
20302,0
23873,0
16903,0
24027,0
20725,0
24090,0
19124,0
24091,0
23251,0
24092,0
24094,0
24095,0
24096,0
19545,0
22797,0
24097,0
24098,0
24099,0
24102,0
22839,0
23550,0
24103,0
24104,0
819,0
23755,0
15958,0
13671,0
819,0
16539,0
819,0
24105,0
22764,0
22764,0
868,0
24106,0
24107,0
24109,1
24110,0
24112,0
24113,0
15489,0
24114,1
15265,0
24115,0
24116,0
24117,0
24118,0
24119,0
24120,0
24120,0
24121,0
24120,0
24120,0
24122,0
16903,0
24125,0
20609,0
1271,0
24131,0
24132,0
41357,0
24133,0
41357,0
24135,0
41357,0
24134,0
24136,0
24137,0
24139,0
31025,0
24140,0
31523,0
6925,0
23432,0
24142,0
19619,0
24143,0
23951,0
24144,0
23951,0
9105,0
24145,0
22797,0
23432,0
23990,0
23432,1
23867,0
24148,0
18305,0
404,0
40786,0
24149,0
24150,0
24048,0
24151,0
24150,0
22999,1
7566,0
23140,0
24153,0
24154,0
22764,0
25774,0
18771,0
24155,0
34908,0
22018,0
24156,0
24157,0
24158,0
24159,0
24160,0
14257,0
22593,0
24162,0
1768,1
18524,0
24165,0
24164,0
24166,0
24167,0
24169,0
24171,0
24170,0
16112,0
23216,0
24174,0
24175,0
24175,0
24176,0
23216,0
24082,0
24177,0
23173,0
24178,0
24179,0
3131,0
24180,0
20270,0
2844,0
25064,0
23755,0
24183,0
3909,0
20392,1
23348,1
22839,0
23646,0
24184,0
24185,0
25774,0
23411,0
24186,0
24187,0
819,0
13118,0
819,0
26797,0
21001,0
24189,0
24190,0
40451,0
24192,0
18577,0
19545,0
24198,0
24199,0
24200,0
7974,0
4664,0
24202,0
19891,0
24203,0
24204,0
2257,0
24188,0
29814,0
74,0
19214,0
24206,0
33008,0
24207,0
6192,0
23205,0
14062,0
24208,0
24209,0
5391,0
24210,0
24211,0
14754,0
24213,0
24212,0
18995,0
14197,0
24026,0
24214,0
24215,0
23971,0
24216,0
24217,0
20225,0
20225,0
15400,0
16430,0
24218,0
930,0
23110,0
15033,0
18777,0
18364,0
24220,1
24221,0
24222,0
23411,0
24223,0
24104,0
24223,0
24225,0
24226,0
24227,0
24228,0
24095,0
24228,0
24229,0
23558,0
24230,1
3891,0
24232,0
20265,0
24233,0
34913,0
23937,0
24237,0
24237,0
24192,0
24239,0
4045,0
4045,0
24240,0
24241,0
24242,0
19902,0
24244,0
23971,0
24245,0
24246,1
21901,0
32363,0
24251,0
24252,0
24253,0
22758,0
17870,0
24255,0
13450,0
24257,0
18677,0
24258,0
24301,0
17870,0
24260,0
24155,0
24263,0
24262,1
20270,0
24264,0
1870,0
24066,0
17817,0
24269,0
24270,1
868,0
24271,0
24272,0
24273,0
24274,0
24275,0
24276,0
15815,0
4128,0
24277,0
16599,0
23435,0
1261,0
24278,0
18534,0
24279,0
21874,0
24280,0
38310,1
24282,0
24284,0
22426,0
24285,0
868,0
24292,0
22224,1
24293,0
30802,0
19705,0
24295,0
24296,0
24297,0
1050,0
24298,0
24299,0
24300,0
19493,0
24303,0
21615,0
24305,0
24306,0
17664,0
9722,0
24307,0
21756,0
24308,0
13050,0
24309,0
18275,0
24235,0
24310,0
22822,0
22682,0
3877,0
24311,0
24312,0
13118,0
19545,1
24313,0
16599,0
22438,0
24314,0
24229,0
20392,0
20570,0
1776,0
24232,0
23729,0
16601,0
24316,0
24317,0
24318,0
24319,0
4227,0
22270,0
24321,0
24322,0
16903,0
20919,0
24197,0
41321,0
24324,0
24325,0
24005,0
22302,0
24327,0
20302,0
20302,0
42,0
24328,0
24285,0
26525,0
24331,0
24331,0
24155,1
23277,0
24333,0
24334,0
16903,0
24335,0
24336,0
19705,0
24337,0
19301,0
24199,0
19891,0
12938,0
24340,0
24341,0
24342,0
20987,0
24340,0
23948,0
24343,0
24344,0
23369,0
24099,0
24345,0
24346,0
29814,0
1047,0
24042,0
24347,0
40713,0
24349,0
24284,0
24350,1
24351,0
13450,0
16601,0
22245,0
24353,0
24354,0
24354,0
18906,0
24357,0
24356,0
22202,0
24360,0
4473,0
21039,0
24358,0
2737,0
24362,1
24363,0
15815,1
24342,0
1318,0
24365,0
24366,0
16599,0
15800,0
23949,0
24367,0
24368,0
24232,0
24369,0
23433,0
21056,0
24370,0
19545,0
16903,0
24372,0
24373,1
24058,0
24375,0
24377,0
4597,0
24378,0
20570,0
23000,0
23411,0
22202,0
22471,0
24380,0
23644,0
24382,0
127,1
24325,0
20741,0
24384,0
24386,0
35738,0
35738,0
24388,0
2017,0
23214,0
24389,0
24391,0
24393,0
16526,0
24394,0
24340,1
24395,0
24397,0
24396,0
29814,0
24398,0
24400,0
24399,0
24400,0
24401,0
19049,0
24403,0
24404,0
24405,1
20270,0
868,0
24042,0
19049,0
15400,0
22927,0
4720,0
24408,0
24409,0
24410,0
24311,0
24164,0
17844,0
15800,0
24388,0
24412,0
16601,0
24411,0
24411,0
24413,0
24294,0
24415,0
23971,0
24416,0
20571,0
21485,0
24417,0
24418,0
15442,0
20270,0
18376,0
4886,0
24420,0
18524,0
18524,0
24422,0
24423,0
18913,0
24424,1
24425,0
24426,0
24427,0
24428,0
24429,0
24430,1
22867,0
24431,0
13895,0
20695,0
24433,0
24434,0
20570,0
24436,0
2327,0
24042,0
23775,0
24437,0
22372,0
22372,0
24438,0
20919,1
24267,0
23957,0
24439,0
24441,0
822,0
14344,0
16174,0
24340,0
24442,0
2602,0
15958,0
24445,0
24446,0
24447,0
24448,0
20987,0
21323,0
24399,0
2499,0
24449,0
24452,0
24453,0
20270,0
24454,0
24439,0
24455,1
28507,0
24458,0
28507,0
24460,0
24461,0
29569,0
24462,0
24042,0
24463,0
24464,0
24465,0
24466,0
24467,0
24468,0
24470,0
23092,0
17719,0
24422,0
3857,0
18569,0
24471,0
22502,0
24473,0
24474,0
19545,0
23489,0
24475,0
24476,0
23775,0
24478,0
868,0
24479,0
23092,0
24480,0
24481,0
24483,0
16903,0
24485,0
20543,0
24487,0
6338,0
23527,0
24489,0
2622,0
16120,0
14411,0
24309,0
24491,0
24492,0
21832,0
24410,0
24493,0
20891,0
17929,0
24494,1
23461,0
20891,0
16539,0
24495,0
24496,0
9292,1
15072,0
16599,0
24497,0
21127,0
24498,0
20570,0
24500,0
24501,0
20919,0
4227,0
3877,0
20987,0
34016,0
13450,0
15489,0
13671,0
16120,0
24267,0
24504,0
20270,0
23894,0
4588,0
24506,0
14942,0
24508,0
16903,0
24509,0
24916,0
822,0
24510,0
29363,0
24512,0
16801,0
37511,0
24514,0
19797,0
21318,0
16934,0
24515,0
24516,0
24517,0
24518,0
23557,0
24519,0
21318,0
24520,0
23559,0
694,0
24521,0
24522,0
20665,0
24527,0
24528,0
24529,0
24530,0
24531,0
14362,0
18376,0
19009,0
24042,0
23868,0
24534,0
24535,0
24535,0
2232,0
24537,0
17806,0
14715,0
24538,0
9956,0
22612,0
20891,0
20275,0
24539,0
24455,0
24540,0
24540,0
14033,0
24151,0
17817,0
17817,0
24542,0
868,0
41448,0
24543,0
24544,0
2409,0
24549,0
23950,0
24551,0
24550,0
24552,0
24553,0
24551,0
16120,0
16120,0
23775,0
7500,0
24554,0
24555,0
17065,0
24556,0
24557,0
24558,0
822,0
24559,0
24560,0
864,0
17972,0
24561,0
23894,0
24562,0
16907,0
24563,0
24562,0
39439,0
24564,1
694,0
26010,0
20570,0
24568,0
24569,0
24570,0
22294,0
41357,0
21480,0
16601,0
20987,0
24574,0
32348,0
23550,0
25774,0
24575,0
24576,0
24096,0
24577,0
16599,0
2573,0
24578,1
24573,0
4553,0
22777,0
16962,0
24580,0
16094,0
24581,0
24582,0
1627,0
24584,0
18572,0
16120,0
28628,0
24587,0
22297,0
16730,0
24588,0
24589,0
24590,0
20270,0
29814,0
24592,0
24591,0
24593,0
24594,0
24595,0
6338,1
20807,0
23775,0
24596,0
14968,0
24597,0
24598,0
24600,0
19129,0
22473,0
24603,0
19619,0
24604,0
24605,0
24606,0
24607,0
868,0
810,0
24608,0
24609,0
24610,0
24611,0
997,0
24612,0
24613,0
24614,0
24615,0
24615,0
24617,0
24618,0
18638,0
24619,0
24620,0
24621,0
23207,1
24622,0
15800,0
18187,0
24624,0
1498,0
16150,0
24626,0
24623,0
12740,0
24629,0
24630,0
24255,0
24255,0
24631,0
19000,0
24094,0
24632,0
19705,0
6052,0
21050,0
24635,0
24425,0
24636,0
24637,0
24639,0
24641,0
24640,0
24643,0
24644,0
19913,1
24644,0
24646,0
24648,0
18655,0
24553,0
3629,0
19913,0
24650,0
14131,0
16746,0
2494,0
24651,0
17870,0
24654,0
24614,0
24657,0
24493,0
24493,1
18178,0
18178,0
14385,0
24658,0
24659,1
24660,0
23853,0
7986,0
12891,0
24661,0
24662,0
24663,0
24140,0
23252,0
18310,0
24666,0
24667,0
24668,0
7335,0
25127,0
24428,0
1844,0
17870,1
15159,0
24672,0
24675,0
24676,0
24677,0
22764,0
24678,0
14131,0
24679,1
24680,0
24661,0
24681,1
41448,0
1331,0
24682,0
24683,0
24420,0
3523,0
15094,0
24684,0
21484,0
868,0
29814,0
29827,1
24686,0
19396,0
24663,0
24663,0
24663,0
24667,0
19489,0
18741,0
24690,0
20225,0
24691,0
24692,0
24693,0
24694,0
17948,0
24695,0
20916,0
24696,0
18107,0
19060,0
24697,0
4128,0
16235,0
1951,0
24698,0
12849,0
24123,0
24699,0
24700,0
24701,0
24483,0
24706,0
24667,0
24708,0
21845,0
24709,0
19424,0
24711,0
1818,0
24712,0
15932,0
15932,0
24713,0
24713,0
24714,0
24715,0
20392,0
24716,0
24717,0
22501,0
24718,0
24719,0
21848,0
21848,0
24723,0
24722,0
24724,0
13450,0
22537,0
24726,0
24727,0
24729,0
24730,0
24183,0
127,0
24730,0
24731,0
24732,0
24733,0
3935,0
23629,0
24737,0
24738,0
2994,0
2994,0
17061,0
23370,0
24699,1
24739,0
18187,0
24740,0
1135,0
24741,0
23866,0
24742,0
22428,0
24011,0
20206,0
24743,0
24527,0
17664,0
24744,0
29363,0
29363,0
20206,0
16746,0
704,0
24745,0
24747,0
24748,0
19009,0
26187,0
24750,1
24751,0
20919,0
24752,0
24753,0
24755,0
16527,0
24756,0
22260,0
24758,0
22771,0
16513,0
24761,0
19619,0
24763,0
24762,0
74,0
21233,0
38021,0
24601,0
17377,0
24764,0
17934,0
24767,0
15315,0
6831,0
18229,0
24768,0
16338,0
24756,0
24769,0
23948,0
24770,0
24762,0
17274,0
24772,0
24509,0
23251,0
21756,0
14411,0
20562,0
24776,0
23989,0
24777,0
24778,1
24779,0
16599,0
905,0
16601,0
16120,0
24780,0
15800,1
20225,0
24781,0
4227,0
24782,0
24783,0
23940,0
20576,0
18526,0
22473,0
24784,0
24780,0
24094,0
24785,0
24786,0
24787,0
21907,1
29827,0
24407,0
18027,0
24788,0
24789,0
24790,0
24635,1
33542,0
23989,0
24042,0
19545,0
17413,0
13103,0
24796,0
24797,0
2381,0
24712,0
14364,0
23948,0
23948,0
17948,0
35360,0
16601,0
20302,0
17444,0
6245,0
24756,0
1154,0
23775,0
24799,0
1135,0
6250,0
19705,1
24801,0
24803,0
24802,0
18229,0
24460,0
5871,1
19771,0
24248,0
6881,0
23251,0
19432,0
16903,0
2807,0
24806,0
16599,0
26965,0
24810,0
16108,0
24812,0
24814,0
20598,0
24815,0
36443,0
24817,0
22459,0
24818,0
24819,0
24819,0
24822,0
24820,0
24820,0
1627,0
29814,0
24823,0
24824,0
26093,0
20206,0
18629,0
41448,0
25317,0
2737,0
24826,1
24828,0
19049,0
24143,0
34638,0
29272,0
24833,0
24835,0
24835,0
24677,0
13413,0
19125,0
24837,0
24583,0
24838,0
19545,0
24839,0
23948,0
23948,0
17844,0
24841,0
24842,0
24430,0
24843,0
24844,0
24845,0
24846,0
24847,0
21672,0
24851,0
15277,0
24852,0
16601,0
24855,0
24856,0
20225,0
868,0
24372,0
2053,0
24550,0
24519,0
6000,0
4023,0
24858,0
27049,0
13781,0
24859,0
24860,0
24861,0
24862,0
23173,0
18986,0
17443,0
24863,0
24864,0
24865,0
31957,0
24866,0
16601,0
15571,0
25774,0
16599,0
1008,0
24868,0
24869,0
24870,0
24872,0
24871,0
24873,0
24871,0
24874,0
24877,0
13345,0
24878,0
9872,0
21524,0
1271,0
17958,0
23957,0
24879,0
23490,0
14364,0
21907,1
24151,0
23144,0
26745,0
22638,0
24882,0
24883,0
24884,0
24885,0
24886,0
24887,0
24889,0
22765,0
23092,0
22951,0
18777,0
24893,0
13978,0
15405,0
23948,0
17162,0
21215,0
24895,0
24896,0
24897,0
24898,0
24899,0
24900,0
24901,0
24902,0
24903,0
24904,0
24905,0
24906,0
998,0
24908,0
24629,0
16828,0
24909,0
24911,0
24910,0
24912,0
33542,0
24913,0
24914,0
23970,0
24023,0
21499,0
24148,0
16599,0
24916,0
23014,0
15240,0
23558,0
24475,0
24918,0
24918,0
4870,0
23559,0
24919,0
22797,0
24921,0
36443,0
14407,0
24922,0
16504,0
17925,0
24923,0
24924,0
24032,1
14455,0
24926,0
24927,0
21756,0
24928,0
3350,0
24930,0
24931,0
24932,0
24915,0
27733,0
24492,1
24492,0
16601,0
868,0
24936,0
20570,1
24927,0
19545,0
24938,0
24939,0
14276,0
24940,0
29827,0
16599,0
18423,0
24944,0
7699,0
19643,0
15094,0
24946,0
24947,0
24948,0
1394,0
23014,0
24949,0
1394,0
30383,0
24952,0
24953,0
24954,0
17817,0
24955,0
24956,0
24957,0
24958,0
24959,0
3124,0
17734,0
24960,0
36443,0
24962,0
868,0
24964,0
19913,0
24965,0
24966,0
24967,0
24968,0
24969,0
17958,0
24969,0
20427,0
24969,0
23948,0
16601,0
24123,0
24971,0
24961,0
25500,0
24973,1
8919,0
24974,0
24975,0
24976,0
41,0
23917,0
21039,0
26965,0
24978,0
24978,0
36443,0
24980,0
20458,0
1870,0
24982,0
24983,0
24961,0
24984,0
24985,0
24986,0
24908,0
22502,0
22797,0
24990,0
25774,0
25774,0
24631,0
24993,0
21300,0
24994,0
24995,0
24997,0
7566,0
21659,0
8245,0
13554,0
24493,0
24999,0
25000,0
18802,0
25001,0
25002,0
21127,1
16541,0
20570,0
25003,0
15597,0
18187,0
6555,0
25004,0
24984,0
16217,0
17888,1
27384,0
16903,0
25007,0
25008,0
25010,0
25009,0
24900,0
25011,0
16120,0
25012,0
25010,0
20392,0
9608,0
15597,0
27896,0
27896,0
24801,0
4368,0
22742,0
25015,0
25017,1
23173,0
25018,0
24493,0
9292,0
25019,0
25020,0
25021,0
25022,0
25023,0
25023,0
25025,0
15159,0
25026,1
25027,0
16929,0
25028,0
25029,0
23432,0
21756,0
8919,0
24927,1
25031,0
3707,0
25986,0
25034,0
115,0
25035,0
25036,0
25037,0
25039,0
25040,0
53,0
14051,0
25040,0
24493,0
25042,0
25041,0
25043,0
25044,0
4936,0
23729,0
25045,0
19619,0
16398,0
25047,0
20883,0
868,0
25048,0
21520,0
25049,0
25050,0
25051,0
18027,1
17719,0
25052,0
15045,0
868,0
1256,0
868,0
25053,0
25052,0
25053,0
25054,0
25054,0
25055,0
23441,0
25041,0
25056,0
18470,0
16828,0
23092,0
22249,0
25060,0
17556,0
17556,0
25061,0
25423,0
25063,0
1152,0
25064,0
2807,0
24989,0
24031,0
23527,0
25066,0
25067,0
25068,0
25068,0
25070,0
22085,0
25072,0
25073,0
25074,0
23451,0
25078,0
25079,0
21756,0
17977,0
24823,0
25081,0
38419,0
25084,0
25086,0
32214,0
25087,0
25088,0
17958,0
8119,0
25089,0
25090,0
25091,0
24318,0
25092,0
23957,0
115,0
19048,0
25093,0
24908,0
25095,0
25094,0
5120,0
25096,0
20315,0
6308,0
998,0
25097,0
24318,0
25098,0
4886,0
25099,0
25101,0
25103,0
16120,0
25104,0
15240,0
25105,0
25106,0
25107,0
9636,0
25108,0
24823,0
503,0
25110,0
38618,0
24359,0
22758,0
25112,0
25113,0
19468,0
25114,0
25115,0
868,0
868,0
25116,0
25117,0
17331,0
25118,0
5120,0
25120,0
25122,0
15889,0
25123,0
25124,0
25125,0
15800,0
3211,0
25131,0
25132,0
24042,0
23791,0
25135,0
17721,0
17972,0
3857,0
17958,0
2381,1
21377,0
18750,0
25139,1
25140,0
25141,0
9633,0
25142,0
25143,0
17981,1
23635,0
21944,1
24823,0
15783,0
13821,0
12827,0
25145,0
5902,0
5902,0
24088,0
24382,0
2752,1
25149,0
25150,0
25151,0
25152,0
34727,0
24493,0
25153,0
25154,0
6144,0
25155,0
23648,0
6711,0
25157,0
25158,0
21832,0
24152,0
24601,0
25160,1
25161,0
25162,0
25163,0
25164,0
25134,0
25165,0
25166,0
18986,0
25167,0
25168,0
25169,0
18777,0
868,0
25170,0
25171,0
25172,0
16120,0
25174,0
19468,0
19619,0
25175,0
15358,0
25177,0
2624,0
2624,0
25179,0
25178,0
25180,0
25159,0
14715,0
25184,0
23868,0
25134,0
25186,0
23631,0
6052,1
25120,0
25189,0
25190,0
25191,1
25192,0
25193,0
27384,0
25194,0
25195,0
868,0
25197,0
16388,1
25199,0
25201,0
25202,0
25203,0
25157,0
2624,0
18764,0
25204,0
18705,0
868,0
21756,0
25205,0
21874,0
4485,0
25206,0
25207,0
5666,0
25208,1
18777,0
21907,0
18777,0
25210,0
15778,0
25210,0
868,0
868,0
25193,0
24740,0
1251,0
25211,0
24633,0
19280,0
25212,0
25213,0
34727,0
16941,0
24920,1
12750,0
23964,0
9872,0
15800,0
2807,0
19545,0
15240,0
23485,0
17958,0
3904,0
25217,0
25218,0
20570,0
16962,0
24099,0
16601,0
25219,0
16599,0
24389,0
25221,0
25222,0
25223,0
25167,0
25222,0
23652,0
25224,0
25225,0
25226,0
13413,0
25044,0
24564,0
23451,0
25230,0
25231,0
24099,0
25232,0
23066,0
25233,0
25234,0
25235,0
25236,0
25237,0
13048,0
25239,0
23395,0
23395,0
13146,0
25139,0
19545,0
25242,0
8893,0
21756,1
23948,0
23948,0
18229,0
24474,0
13131,0
25244,0
24129,0
22777,0
25245,0
25246,0
2737,0
2737,0
16601,0
24061,0
25247,0
25248,0
25167,1
25249,0
25250,0
25253,0
25252,0
25254,0
25254,0
24908,0
3720,0
24454,0
25256,0
25257,0
18516,0
17719,0
14197,0
25258,0
21520,0
25108,0
25259,0
25261,0
25262,0
24967,0
1783,0
1783,0
704,0
25263,0
18044,0
25264,0
21848,0
25266,0
7932,0
25268,0
1877,0
25267,0
24801,0
18483,0
25228,0
16601,0
25271,0
25271,0
7391,0
868,0
868,0
868,0
13864,0
868,0
25272,0
24042,0
24042,0
16599,0
1318,0
24295,0
20206,0
25274,0
5871,0
25264,0
25276,0
25277,0
19705,0
25278,0
25279,0
25281,0
25280,0
19535,0
15884,0
25283,0
3418,0
25180,0
23283,0
25284,0
18027,0
25285,0
23283,0
25286,1
20598,0
25288,0
34775,0
2111,0
25290,0
25292,0
14094,0
25293,0
23066,0
25294,0
33104,0
25295,0
21323,0
25297,1
23505,0
18470,0
25300,0
23283,0
25301,0
25303,1
25304,0
25305,0
2737,0
24986,0
20570,0
19705,0
23787,0
24867,0
24042,0
23062,0
25308,0
25308,0
25309,0
25310,0
25211,0
25311,0
25313,0
25314,0
25318,0
25317,0
25319,0
3857,0
23729,0
24042,0
24042,0
18356,0
25321,0
1207,0
21435,1
3631,0
8702,0
24967,0
25322,0
25323,0
24908,0
25325,0
25327,0
22260,0
25326,0
25092,0
18673,0
21704,0
6831,0
25330,0
25330,0
25331,0
25041,0
25332,0
25333,0
15778,0
25334,0
22357,0
16599,0
25335,0
25336,0
25337,0
25100,0
20289,0
25338,0
25339,0
25340,0
22765,0
25339,0
21972,0
25343,0
24295,0
25345,0
25346,0
25348,0
25349,0
25350,0
25351,0
25352,0
3277,0
25353,0
25354,0
25355,0
25356,0
25358,0
25359,1
25360,0
25361,0
21756,0
24999,0
21683,0
15400,0
25364,0
23336,0
868,0
25326,0
22890,0
25368,0
25369,0
25372,0
694,0
25373,0
25374,0
25375,0
25376,0
25377,0
25378,0
25379,0
25380,0
22357,0
25314,0
25381,0
25381,0
868,0
25382,0
23432,0
25348,0
16504,0
2111,0
25264,0
25383,0
25385,0
19691,0
25386,0
18577,0
23066,0
25387,1
24042,0
24042,0
20427,0
25388,0
25376,0
25390,0
25392,0
25393,0
20861,0
16977,0
40758,0
24967,0
25398,0
25399,0
25401,0
25264,0
25402,0
25274,0
23904,1
868,0
25404,0
25403,1
23336,0
868,0
41448,0
868,0
13103,0
16621,0
25408,0
25407,1
25281,0
25411,0
704,0
25413,0
25412,0
22336,0
17721,0
25414,0
18930,0
22590,0
25416,0
19300,0
3952,0
25417,0
25389,0
9661,0
19089,0
16599,0
25420,0
25421,0
25422,0
25423,0
25424,0
21177,0
21329,0
25381,0
17958,0
25426,0
25306,0
5790,0
20919,0
3135,0
761,0
868,0
20598,0
19081,0
25430,0
25432,0
25433,0
24557,0
25435,0
25436,0
25438,0
25439,0
25441,0
25442,0
25443,0
20425,0
25444,0
12427,0
25445,0
25446,0
22551,0
7164,0
8366,0
25448,0
25450,0
25451,0
23066,0
25453,0
25453,0
21756,0
25454,0
18489,0
25455,0
16954,0
24857,0
25427,0
25456,0
25457,0
4006,0
12849,0
25458,0
8608,0
24099,0
25460,0
25461,0
25463,0
25465,0
25467,0
24042,0
694,0
694,0
25158,0
646,0
1498,0
20861,0
25417,0
25468,1
25469,0
27049,0
12686,0
1776,0
1394,1
25472,0
23154,0
25473,0
23066,0
25413,0
25281,0
19420,0
20289,0
25253,0
25475,0
25476,0
25477,0
661,0
25478,0
25479,0
25404,0
20225,0
25482,0
25482,0
25063,0
868,0
25481,0
19085,0
25483,0
16954,0
868,0
24870,0
25467,0
16599,0
18939,0
25485,0
25486,0
25488,0
24557,0
25489,0
22426,0
15136,0
25491,0
25495,0
25883,0
25498,0
20598,0
25499,0
24956,0
25500,0
25501,0
25509,0
25503,0
17721,0
25504,0
25507,0
25506,0
25505,0
25505,0
22063,0
25505,0
4038,0
25505,0
2325,0
25505,0
25508,0
25509,0
37102,0
3208,0
25512,0
13681,0
25513,0
18875,0
13705,0
25281,0
25515,0
7561,0
25516,0
25517,0
25037,0
25518,0
25519,0
25052,0
25520,0
25521,0
25520,0
24377,0
16253,0
8477,0
16286,0
25525,0
25524,0
4870,0
25527,0
25528,0
25529,0
25531,0
25529,0
19206,0
17721,0
22202,0
23582,1
9552,0
25532,0
25533,0
1590,0
25534,0
25535,0
758,0
18756,0
25538,0
13450,0
25540,0
15309,0
25524,0
1687,0
15309,0
25541,0
23892,0
23488,0
23488,0
19276,0
25544,0
25051,1
23451,0
23451,0
25546,0
25545,0
25547,0
19276,0
12827,0
25549,0
25549,0
25551,0
25532,0
25552,0
14734,0
14344,0
14734,0
25553,0
5641,0
25556,0
3631,0
25558,0
8245,0
25559,0
23957,0
24485,0
18817,0
25561,0
25562,1
5583,0
25563,0
24635,0
17528,0
25565,0
22235,0
25566,0
25567,0
25568,0
23901,0
41064,0
25569,0
25570,0
25571,0
25572,0
4038,0
14994,0
13004,0
25573,0
24916,0
22953,0
16599,0
25575,0
25576,0
25577,0
25578,0
20152,0
41448,0
17817,0
5228,0
7803,0
25580,0
25581,0
25569,0
16239,0
25582,0
25276,0
12967,0
17978,0
24747,0
25584,0
25585,0
25586,0
25587,0
25590,0
25591,0
5120,0
22764,0
1047,0
20316,0
7803,0
25596,0
22573,0
3291,0
25597,0
25599,0
25600,1
4826,0
25601,0
35486,0
25603,0
25604,0
3007,0
25605,0
25606,0
25607,0
868,0
17039,0
25608,0
19251,0
22501,0
25609,0
3720,0
24399,0
3859,0
23713,0
694,0
25612,0
18114,0
24396,1
16239,0
25613,0
25614,0
25615,0
25616,0
19902,0
25617,0
25618,0
25619,1
25620,0
14094,0
22333,0
19792,0
25624,0
6831,0
23505,0
25625,0
6166,0
24477,0
2676,0
25100,0
25626,0
17664,0
23038,0
25628,0
15973,0
25228,0
25228,0
20720,0
25630,0
25632,0
25633,0
25634,0
25636,0
20019,0
25637,1
25638,0
25639,0
25640,0
25641,0
25322,0
25642,0
15862,0
17543,0
25643,0
25645,0
21615,0
36443,0
25499,0
24665,0
22953,0
25648,0
18939,0
25648,0
25499,0
23395,0
25986,0
18114,0
25651,0
25652,0
4485,0
25655,0
25651,0
5641,0
20039,0
25656,0
25657,0
25659,0
27384,0
25660,0
25661,0
25661,0
25662,0
22333,0
25663,0
25664,0
25986,0
25665,0
25666,0
24900,0
25667,0
16818,0
22545,0
25668,0
19017,0
18930,0
25669,0
18476,0
25671,0
25281,0
21329,0
17128,0
25672,0
25673,0
25674,0
15597,0
25675,0
25676,0
25677,1
25678,0
25679,0
25680,0
25681,0
25682,0
20570,1
25683,0
25684,0
24042,0
21426,0
24999,0
24801,0
21768,0
16601,0
7133,0
25685,0
25687,0
23365,0
39166,0
25688,0
26013,0
25691,0
25692,0
25986,0
25693,0
25694,0
25696,0
24967,0
25697,0
4300,1
25698,0
23160,0
25699,0
24916,0
25646,0
32826,0
20598,0
25643,0
18871,0
25702,0
18871,0
868,0
40357,0
40357,0
40357,0
25281,0
40357,0
15442,1
25707,0
25708,0
25707,0
25707,0
25709,0
25710,0
16601,0
24677,0
23786,0
23369,0
23411,0
25711,0
26965,0
25712,0
12750,0
25281,0
25714,0
25715,0
25717,0
17664,0
25718,0
25719,0
864,0
40451,1
25721,0
23842,0
23867,0
25722,0
25722,0
21626,0
25723,0
24908,0
40786,0
23892,0
25725,0
13681,0
25727,0
25729,0
25534,0
25543,0
22502,0
25281,0
25730,0
2359,0
21307,0
17086,0
25732,0
17826,0
17826,0
41321,0
14107,0
25733,0
25734,0
25683,0
25737,0
26171,1
25764,0
17958,0
25740,0
23775,0
24042,0
24801,0
494,0
25743,0
12446,0
5757,0
21332,0
25744,0
25745,0
25746,0
23920,0
25747,0
25748,0
5666,0
17826,0
25749,0
25750,0
25750,0
25750,0
25750,0
25752,0
17719,0
25306,0
17664,1
25702,0
23786,0
23948,0
25753,0
15094,0
20019,0
25754,0
868,0
25755,0
916,0
25757,0
26965,0
21508,0
25281,0
16601,0
16169,0
25759,0
22485,0
25760,0
25762,0
25761,0
25765,0
25766,0
25765,0
25765,0
25765,0
25765,0
25768,0
4676,0
14131,0
24572,1
41448,0
25769,0
24908,0
25770,0
24200,0
25771,0
25772,0
25773,0
2676,0
25108,0
25281,0
22907,0
25774,0
23948,0
41448,0
25775,0
25776,0
28913,0
25208,0
25208,0
25778,0
25780,0
1318,0
13380,0
27227,0
41448,0
25784,0
25665,0
25778,0
20847,1
25785,0
25786,0
25785,0
8928,0
